Id,AlgName,Ticker,YieldPercent,MaxDrawDown,AlfaSigma,YieldPercent3,MaxDrawDown3,AlfaSigma3,YieldPercent3MB,YieldPercent1MB,DealsCount,RecovTime,RecovTime3,ProfitFactor,ProfitFactor3,Winning,Winning3,ProfitablePercent,ProfitablePercent3,AverPercentProfit,AverPercentProfit3,AverPercentLoss,AverPercentLoss3,YieldPercent1W,YieldPercent2W,YieldPercent3W,YieldPercent1M
105206,Alfa_AMA,ALRS,30.4491569513425,-6.02380870742394,4.94548771902267,-19.0382814276164,-70.6024990277261,-0.310081234541939,2.16128503873973,-2.50475736772601,47,68,0,1.85306286258795,0.895205177845887,3.95320077352096,2.89875962350097,31.9148936170213,23.5955056179775,4.37666666666667,4.16190476190476,-1.1071875,-1.49654411764706,2.62531536657534,NULL,NULL,NULL
105207,Alfa_AMA,ALRS,30.9968472925479,-6.63670017314707,3.71830897885906,-18.5571939999452,-70.5391605295891,-0.177723495564405,-1.6806937615891,-2.82097811441099,45,44,0,1.89980070785843,0.89676494011731,3.79960141571686,2.81840409751155,33.3333333333333,24.1379310344828,4.33866666666667,4.12809523809524,-1.128,-1.52363636363637,2.62531536657534,NULL,NULL,NULL
105208,Alfa_AMA,ALRS,31.3158929641645,-8.42186992610183,7.04699600013576,-21.8401621032329,-68.1991427327673,-1.19195083087594,4.52380293567125,-2.49025689419176,47,78,0,1.88776265396199,0.884382098269998,4.02722699511892,2.88898152101533,31.9148936170213,23.4375,4.39666666666667,3.98066666666667,-1.1065625,-1.42986394557823,2.62531536657534,NULL,NULL,NULL
105214,Alfa_MACD,ALRS,43.4199442517261,-3.52902147053252,12.2145653967106,41.1805230356709,-36.7986152371637,2.09742759585664,3.32762118854796,-2.6123275780274,95,48,578,1.78731735882346,1.17371228486464,1.98590817647051,1.89599676785826,47.3684210526316,38.2352941176471,2.20177777777778,2.33323076923077,-1.088,-1.21509523809524,2.4950348600548,NULL,NULL,NULL
105228,Alfa_MACD_SMA,ALRS,27.3620792169863,-4.86385091453005,7.08469194278906,38.442769079178,-15.3986712130139,6.19637736845345,-2.3106934489315,-3.488332068,73,72,462,1.75562815492104,1.30380581447816,2.82154524898024,2.8721519391403,38.3561643835616,31.2217194570136,2.31714285714286,2.64173913043478,-0.790666666666667,-0.905460526315789,-0.215052083999995,NULL,NULL,NULL
105229,Alfa_MACD_SMA,ALRS,27.3620792169863,-4.86385091453005,7.08469194278906,38.4993755319451,-15.0143031583347,6.24563009966722,-2.3106934489315,-3.488332068,73,72,462,1.75562815492104,1.30438933293564,2.82154524898024,2.89234156433554,38.3561643835616,31.0810810810811,2.31714285714286,2.64173913043478,-0.790666666666667,-0.899346405228757,-0.215052083999995,NULL,NULL,NULL
105230,Alfa_MACD_SMA,ALRS,28.1141370098631,-4.24632686618585,13.1815016058519,33.8358131279999,-25.7176652870442,3.07403585064279,-0.302493203999963,-2.32247995199999,69,51,571,1.78882882854647,1.25719722535347,1.73771943344514,2.03546217438181,50.7246376811594,38.1818181818182,1.84057142857143,2.19297619047619,-1.02852941176471,-1.04558823529412,0.100974276000002,NULL,NULL,NULL
105231,Alfa_RegrCoef_Signal,ALRS,54.4197699453698,-5.41916500847342,15.0429509103741,47.158186281041,-26.5584234634695,2.81429608930643,8.21152185189043,1.91436692449315,127,40,730,1.85060051738934,1.18296880306763,1.60566809597016,1.54387453959674,53.5433070866142,43.3823529411765,1.72897058823529,1.85175141242938,-1.06457627118644,-1.21220779220779,-0.485138967780825,NULL,NULL,NULL
105209,Alfa_AO_Signal,ALRS,55.31800716,-3.95203382329329,14.9277634072968,26.6548759352876,-41.9043177557717,0.732753666100539,8.76868925079452,2.93184205101369,141,53,674,1.82801672249021,1.09455134079779,1.70281009766211,1.53468838789108,51.7730496453901,41.6299559471366,1.6613698630137,1.75809523809524,-0.956470588235294,-1.14769811320755,-0.509930338191777,NULL,NULL,NULL
105210,Alfa_AO_Signal,ALRS,36.4633009056986,-5.6341380426175,16.7536164184611,-52.2591976001096,-93.1258608593425,-3.13916538126537,3.54019730893148,-5.24803908378081,34,49,0,2.26788858205711,0.731598016714204,1.79043835425561,1.23674902825496,55.8823529411765,37.1681415929204,3.35315789473684,3.56238095238095,-1.932,-3.05380281690141,-3.46311147747944,NULL,NULL,NULL
